               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                7663,            0.007079,            0.010417,          0.00016388,             0.99086,             0.99405,             0.98816,              0.7252,            0.022389,            0.031458,          0.00019252,           0.0021603,           0.0021603,           0.0021603
                7664,            0.007594,           0.0089268,            0.000232,             0.99089,             0.99405,              0.9882,             0.73165,            0.022327,            0.031435,          0.00019181,           0.0021593,           0.0021593,           0.0021593
                7665,           0.0077624,           0.0081492,          0.00034262,             0.99089,             0.99405,             0.98822,             0.73163,            0.022327,            0.031435,          0.00019182,           0.0021584,           0.0021584,           0.0021584
                7666,           0.0080047,           0.0092783,          0.00013727,             0.99092,             0.99405,              0.9882,             0.72829,            0.022357,            0.031401,          0.00019197,           0.0021574,           0.0021574,           0.0021574
                7667,           0.0064084,           0.0083413,          0.00016315,             0.99095,             0.99405,             0.98798,             0.72626,            0.022386,             0.03141,          0.00019215,           0.0021565,           0.0021565,           0.0021565
                7668,           0.0068763,           0.0074537,          0.00013972,             0.99095,             0.99405,             0.98798,             0.72626,            0.022386,             0.03141,          0.00019215,           0.0021555,           0.0021555,           0.0021555
                7669,           0.0074024,           0.0087292,          0.00023758,             0.99095,             0.99405,             0.98807,             0.72599,            0.022369,            0.031371,          0.00019211,           0.0021546,           0.0021546,           0.0021546
                7670,           0.0071166,           0.0092875,           0.0002432,             0.99095,             0.99405,             0.98802,             0.72527,            0.022392,             0.03136,          0.00019221,           0.0021536,           0.0021536,           0.0021536
                7671,           0.0065952,           0.0088669,          0.00015499,             0.99095,             0.99405,             0.98802,             0.72527,            0.022392,             0.03136,          0.00019221,           0.0021527,           0.0021527,           0.0021527
                7672,           0.0070572,            0.009885,          0.00015221,             0.99094,             0.99405,              0.9881,             0.72466,            0.022406,            0.031371,          0.00019211,           0.0021518,           0.0021518,           0.0021518
                7673,           0.0071119,             0.00847,          0.00025418,             0.99097,             0.99405,             0.98811,             0.72674,            0.022444,            0.031347,           0.0001921,           0.0021508,           0.0021508,           0.0021508
                7674,           0.0071555,           0.0083778,          0.00010713,             0.99097,             0.99405,             0.98811,             0.72674,            0.022444,            0.031347,           0.0001921,           0.0021499,           0.0021499,           0.0021499
                7675,           0.0072961,           0.0081201,          0.00016177,               0.991,             0.99405,             0.98805,             0.72875,            0.022414,            0.031364,          0.00019182,           0.0021489,           0.0021489,           0.0021489
                7676,           0.0074138,           0.0085609,          0.00017696,             0.99103,             0.99405,             0.98805,             0.72597,            0.022495,            0.031379,          0.00019185,            0.002148,            0.002148,            0.002148
                7677,           0.0079323,           0.0099819,          0.00016357,             0.99103,             0.99405,             0.98805,             0.72597,            0.022495,            0.031379,          0.00019185,            0.002147,            0.002147,            0.002147
                7678,           0.0076018,           0.0082872,          0.00010996,             0.99105,             0.99405,             0.98801,             0.72541,            0.022462,            0.031396,          0.00019131,           0.0021461,           0.0021461,           0.0021461
                7679,           0.0073738,           0.0097907,          0.00022425,             0.99112,             0.99405,             0.98782,             0.72645,            0.022453,            0.031388,          0.00019119,           0.0021451,           0.0021451,           0.0021451
                7680,           0.0075847,           0.0095769,          0.00012163,             0.99112,             0.99405,             0.98782,             0.72645,            0.022453,            0.031388,          0.00019119,           0.0021442,           0.0021442,           0.0021442
                7681,           0.0068472,           0.0089668,          0.00015538,             0.99115,             0.99405,             0.98791,             0.72705,            0.022383,            0.031365,          0.00019057,           0.0021433,           0.0021433,           0.0021433
                7682,           0.0069579,           0.0075393,          0.00014075,             0.99117,             0.99405,             0.98812,             0.72677,            0.022395,            0.031319,           0.0001905,           0.0021423,           0.0021423,           0.0021423
                7683,            0.008007,           0.0094185,          0.00028162,             0.99117,             0.99405,             0.98812,             0.72677,            0.022395,            0.031319,           0.0001905,           0.0021414,           0.0021414,           0.0021414
                7684,           0.0074663,           0.0092804,           0.0002013,             0.99118,             0.99405,             0.98815,             0.72991,            0.022327,            0.031272,          0.00018989,           0.0021404,           0.0021404,           0.0021404
                7685,           0.0076598,           0.0091542,          0.00015762,             0.99118,             0.99405,             0.98803,              0.7299,            0.022337,            0.031207,          0.00018982,           0.0021395,           0.0021395,           0.0021395
                7686,           0.0078902,            0.009386,          0.00020156,             0.99118,             0.99405,             0.98803,              0.7299,            0.022337,            0.031207,          0.00018982,           0.0021386,           0.0021386,           0.0021386
                7687,           0.0083258,           0.0076407,          0.00032013,             0.99118,             0.99405,              0.9878,             0.73014,            0.022292,            0.031196,          0.00018955,           0.0021376,           0.0021376,           0.0021376
                7688,           0.0075235,            0.009975,          0.00021969,             0.99122,             0.99405,             0.98814,             0.73068,            0.022353,            0.031239,          0.00018965,           0.0021367,           0.0021367,           0.0021367
                7689,           0.0068086,           0.0082804,          0.00015372,             0.99122,             0.99405,             0.98814,             0.73068,            0.022353,            0.031239,          0.00018965,           0.0021357,           0.0021357,           0.0021357
                7690,            0.006655,           0.0076083,          0.00015621,             0.99119,             0.99405,             0.98819,             0.72979,            0.022295,            0.031243,          0.00018924,           0.0021348,           0.0021348,           0.0021348
                7691,           0.0068899,           0.0086535,          0.00023848,             0.99122,             0.99405,             0.98818,             0.72723,             0.02233,            0.031296,          0.00018877,           0.0021339,           0.0021339,           0.0021339
                7692,           0.0077322,           0.0094581,          0.00015615,             0.99122,             0.99405,             0.98818,             0.72723,             0.02233,            0.031296,          0.00018877,           0.0021329,           0.0021329,           0.0021329
                7693,           0.0081627,           0.0098719,          0.00018455,             0.99122,             0.99405,             0.98786,             0.72615,            0.022303,            0.031325,          0.00018819,            0.002132,            0.002132,            0.002132
                7694,           0.0075304,           0.0084369,          0.00021802,             0.99122,             0.99405,             0.98777,             0.72592,            0.022276,            0.031346,          0.00018732,           0.0021311,           0.0021311,           0.0021311
                7695,           0.0068177,           0.0084917,          0.00017558,             0.99122,             0.99405,             0.98777,             0.72592,            0.022276,            0.031346,          0.00018732,           0.0021301,           0.0021301,           0.0021301
                7696,            0.006992,           0.0092504,          0.00017469,             0.99122,             0.99405,             0.98794,             0.72971,            0.022215,            0.031371,           0.0001864,           0.0021292,           0.0021292,           0.0021292
                7697,           0.0077712,            0.009451,          0.00029413,             0.99122,             0.99405,             0.98784,             0.72743,            0.022216,             0.03139,          0.00018581,           0.0021282,           0.0021282,           0.0021282
                7698,           0.0068331,           0.0086053,           0.0002461,             0.99122,             0.99405,             0.98784,             0.72743,            0.022216,             0.03139,          0.00018581,           0.0021273,           0.0021273,           0.0021273
                7699,           0.0064331,           0.0083149,          0.00015048,             0.99123,             0.99405,             0.98764,             0.72618,            0.022223,            0.031436,          0.00018535,           0.0021264,           0.0021264,           0.0021264
                7700,           0.0065087,            0.008483,          0.00011527,             0.99126,             0.99405,             0.98767,             0.72503,            0.022231,            0.031449,          0.00018483,           0.0021254,           0.0021254,           0.0021254
                7701,           0.0069059,           0.0093258,          0.00016395,             0.99126,             0.99405,             0.98767,             0.72503,            0.022231,            0.031449,          0.00018483,           0.0021245,           0.0021245,           0.0021245
                7702,           0.0078699,           0.0095527,          0.00012333,             0.99126,             0.99405,             0.98773,             0.73081,            0.022192,            0.031462,          0.00018402,           0.0021236,           0.0021236,           0.0021236
                7703,           0.0072627,            0.010073,          0.00025569,             0.99123,             0.99405,             0.98751,              0.7262,            0.022183,            0.031452,          0.00018342,           0.0021226,           0.0021226,           0.0021226
                7704,           0.0069751,           0.0087175,          0.00027491,             0.99123,             0.99405,             0.98751,              0.7262,            0.022183,            0.031452,          0.00018342,           0.0021217,           0.0021217,           0.0021217
                7705,           0.0074143,           0.0085368,          0.00017257,             0.99126,             0.99405,             0.98766,             0.72676,            0.022186,            0.031447,          0.00018278,           0.0021208,           0.0021208,           0.0021208
                7706,           0.0075791,           0.0091446,          0.00038405,             0.99126,             0.99405,             0.98773,              0.7268,            0.022185,            0.031434,          0.00018233,           0.0021198,           0.0021198,           0.0021198
                7707,           0.0066291,           0.0082813,          0.00013184,             0.99126,             0.99405,             0.98773,              0.7268,            0.022185,            0.031434,          0.00018233,           0.0021189,           0.0021189,           0.0021189
                7708,           0.0070834,           0.0086246,          0.00012471,             0.99126,             0.99405,             0.98765,             0.72569,            0.022199,            0.031432,          0.00018179,            0.002118,            0.002118,            0.002118
                7709,           0.0067849,            0.008757,          0.00019755,             0.99126,             0.99405,             0.98769,             0.72792,            0.022156,            0.031424,          0.00018104,            0.002117,            0.002117,            0.002117
                7710,           0.0076975,           0.0088556,          0.00018063,             0.99126,             0.99405,             0.98769,             0.72792,            0.022156,            0.031424,          0.00018104,           0.0021161,           0.0021161,           0.0021161
                7711,           0.0073816,           0.0086821,          0.00027461,             0.99125,             0.99405,             0.98769,             0.72613,            0.022186,            0.031419,          0.00018078,           0.0021152,           0.0021152,           0.0021152
                7712,           0.0070222,           0.0079778,          0.00019149,             0.99125,             0.99405,             0.98762,             0.72405,            0.022223,             0.03143,          0.00018061,           0.0021142,           0.0021142,           0.0021142
                7713,           0.0068097,           0.0095966,          0.00010757,             0.99125,             0.99405,             0.98762,             0.72405,            0.022223,             0.03143,          0.00018061,           0.0021133,           0.0021133,           0.0021133
                7714,            0.006915,           0.0076947,           0.0001936,             0.99122,             0.99405,             0.98763,             0.72699,            0.022254,            0.031436,          0.00018047,           0.0021124,           0.0021124,           0.0021124
                7715,           0.0071787,           0.0085488,          0.00030006,             0.99125,             0.99405,              0.9876,             0.72586,            0.022207,            0.031421,          0.00017997,           0.0021114,           0.0021114,           0.0021114
                7716,           0.0066784,           0.0071674,          0.00011448,             0.99125,             0.99405,              0.9876,             0.72586,            0.022207,            0.031421,          0.00017997,           0.0021105,           0.0021105,           0.0021105
                7717,           0.0061676,           0.0070122,          0.00016255,             0.99122,             0.99405,              0.9874,             0.72786,            0.022195,            0.031434,          0.00017955,           0.0021096,           0.0021096,           0.0021096
                7718,           0.0071352,           0.0082897,          0.00014925,             0.99122,             0.99405,             0.98736,             0.72609,            0.022222,            0.031442,           0.0001793,           0.0021087,           0.0021087,           0.0021087
                7719,           0.0076945,            0.010308,          0.00017424,             0.99122,             0.99405,             0.98736,             0.72609,            0.022222,            0.031442,           0.0001793,           0.0021077,           0.0021077,           0.0021077
                7720,           0.0064168,           0.0076916,          0.00018925,             0.99122,             0.99405,             0.98734,             0.72494,            0.022218,            0.031429,          0.00017896,           0.0021068,           0.0021068,           0.0021068
                7721,           0.0069566,           0.0088324,          0.00019244,             0.99119,             0.99405,             0.98737,             0.72543,            0.022205,            0.031439,          0.00017887,           0.0021059,           0.0021059,           0.0021059
                7722,           0.0083056,           0.0089402,          0.00030471,             0.99119,             0.99405,             0.98737,             0.72543,            0.022205,            0.031439,          0.00017887,           0.0021049,           0.0021049,           0.0021049
                7723,           0.0070831,           0.0097029,          0.00014729,             0.99119,             0.99405,             0.98734,             0.72895,            0.022158,             0.03141,          0.00017832,            0.002104,            0.002104,            0.002104
                7724,           0.0070917,           0.0092172,           0.0001616,             0.99119,             0.99405,             0.98745,             0.72935,            0.022197,            0.031435,          0.00017848,           0.0021031,           0.0021031,           0.0021031
                7725,           0.0090012,           0.0090004,          0.00017239,             0.99119,             0.99405,             0.98745,             0.72935,            0.022197,            0.031435,          0.00017848,           0.0021022,           0.0021022,           0.0021022
                7726,           0.0078109,           0.0097257,          0.00021496,             0.99119,             0.99405,             0.98739,             0.73103,            0.022148,            0.031429,          0.00017833,           0.0021012,           0.0021012,           0.0021012
                7727,            0.007793,            0.011065,          0.00013337,             0.99119,             0.99405,             0.98728,             0.72646,            0.022225,            0.031438,          0.00017871,           0.0021003,           0.0021003,           0.0021003
                7728,           0.0078646,            0.010197,          0.00021811,             0.99119,             0.99405,             0.98728,             0.72646,            0.022225,            0.031438,          0.00017871,           0.0020994,           0.0020994,           0.0020994
                7729,           0.0068795,            0.008452,          0.00018754,             0.99122,             0.99405,             0.98716,             0.73051,            0.022269,            0.031455,          0.00017886,           0.0020985,           0.0020985,           0.0020985
                7730,           0.0067878,           0.0090464,          0.00010803,             0.99122,             0.99405,             0.98727,             0.72687,            0.022326,            0.031466,          0.00017909,           0.0020975,           0.0020975,           0.0020975
                7731,           0.0067443,           0.0093458,          0.00028579,             0.99122,             0.99405,             0.98727,             0.72687,            0.022326,            0.031466,          0.00017909,           0.0020966,           0.0020966,           0.0020966
                7732,            0.007008,            0.010622,          0.00021963,             0.99122,             0.99405,             0.98741,             0.72623,             0.02234,             0.03144,          0.00017917,           0.0020957,           0.0020957,           0.0020957
                7733,           0.0064884,            0.007828,          0.00032799,             0.99119,             0.99405,              0.9874,             0.72661,             0.02234,            0.031424,          0.00017925,           0.0020948,           0.0020948,           0.0020948
                7734,           0.0068854,           0.0084911,          0.00011515,             0.99119,             0.99405,              0.9874,             0.72661,             0.02234,            0.031424,          0.00017925,           0.0020938,           0.0020938,           0.0020938
                7735,           0.0073395,           0.0087356,          0.00027005,             0.99122,             0.99405,             0.98723,             0.72679,            0.022404,             0.03144,          0.00017954,           0.0020929,           0.0020929,           0.0020929
                7736,           0.0071584,           0.0098036,          0.00015734,             0.99121,             0.99405,             0.98737,             0.72674,             0.02239,            0.031429,          0.00017959,            0.002092,            0.002092,            0.002092
                7737,           0.0071926,           0.0090193,          0.00018725,             0.99121,             0.99405,             0.98737,             0.72674,             0.02239,            0.031429,          0.00017959,           0.0020911,           0.0020911,           0.0020911
                7738,           0.0065057,           0.0085715,          0.00019336,             0.99122,             0.99405,             0.98741,             0.72854,            0.022383,            0.031457,          0.00017954,           0.0020901,           0.0020901,           0.0020901
                7739,           0.0072042,            0.010165,          0.00031951,             0.99119,             0.99405,             0.98745,             0.72758,            0.022391,            0.031441,          0.00017947,           0.0020892,           0.0020892,           0.0020892
                7740,           0.0064706,           0.0077281,          0.00043616,             0.99119,             0.99405,             0.98745,             0.72758,            0.022391,            0.031441,          0.00017947,           0.0020883,           0.0020883,           0.0020883
                7741,            0.007365,           0.0086412,          0.00044133,             0.99116,             0.99405,             0.98751,             0.73187,            0.022311,            0.031428,          0.00017914,           0.0020874,           0.0020874,           0.0020874
                7742,           0.0079295,           0.0098692,          0.00036668,             0.99112,             0.99405,             0.98732,             0.72738,            0.022408,            0.031448,          0.00017973,           0.0020865,           0.0020865,           0.0020865
                7743,           0.0076433,           0.0093721,          0.00014906,             0.99112,             0.99405,             0.98732,             0.72738,            0.022408,            0.031448,          0.00017973,           0.0020855,           0.0020855,           0.0020855
                7744,           0.0075134,           0.0074577,          0.00019471,              0.9911,             0.99405,              0.9874,             0.72889,            0.022375,            0.031416,          0.00017979,           0.0020846,           0.0020846,           0.0020846
                7745,           0.0080575,            0.009995,          0.00044051,             0.99107,             0.99405,              0.9875,             0.72747,            0.022339,            0.031439,          0.00017972,           0.0020837,           0.0020837,           0.0020837
                7746,            0.007375,            0.008621,          0.00035288,             0.99107,             0.99405,              0.9875,             0.72747,            0.022339,            0.031439,          0.00017972,           0.0020828,           0.0020828,           0.0020828
                7747,           0.0067981,           0.0085264,          0.00011523,             0.99104,             0.99405,             0.98743,             0.72806,            0.022337,            0.031432,          0.00017987,           0.0020818,           0.0020818,           0.0020818
                7748,            0.007533,            0.009783,          0.00015408,             0.99102,             0.99405,             0.98767,             0.72928,            0.022428,             0.03149,          0.00018017,           0.0020809,           0.0020809,           0.0020809
                7749,           0.0070995,           0.0083665,          0.00011253,             0.99102,             0.99405,             0.98767,             0.72928,            0.022428,             0.03149,          0.00018017,             0.00208,             0.00208,             0.00208
                7750,           0.0074969,           0.0089917,          0.00012666,             0.99099,             0.99405,             0.98751,              0.7309,            0.022395,             0.03151,          0.00017986,           0.0020791,           0.0020791,           0.0020791
                7751,            0.006805,           0.0084736,          0.00025185,             0.99099,             0.99405,             0.98754,             0.73037,            0.022406,            0.031563,           0.0001798,           0.0020782,           0.0020782,           0.0020782
                7752,           0.0070089,            0.010086,          0.00017898,             0.99099,             0.99405,             0.98754,             0.73037,            0.022406,            0.031563,           0.0001798,           0.0020773,           0.0020773,           0.0020773
                7753,           0.0062351,           0.0067414,          0.00013361,             0.99096,             0.99405,             0.98758,             0.73113,            0.022412,            0.031585,          0.00017991,           0.0020763,           0.0020763,           0.0020763
                7754,           0.0064169,           0.0091176,          0.00016203,             0.99096,             0.99405,             0.98754,             0.73037,            0.022408,            0.031615,          0.00017984,           0.0020754,           0.0020754,           0.0020754
                7755,           0.0073331,           0.0074958,          0.00044887,             0.99096,             0.99405,             0.98754,             0.73037,            0.022408,            0.031614,          0.00017984,           0.0020745,           0.0020745,           0.0020745
                7756,           0.0075078,           0.0088585,          0.00030063,             0.99096,             0.99405,             0.98748,             0.73123,            0.022477,            0.031649,          0.00018029,           0.0020736,           0.0020736,           0.0020736
                7757,           0.0068239,           0.0094844,          0.00015195,             0.99093,             0.99405,              0.9875,             0.73215,            0.022437,            0.031647,           0.0001803,           0.0020727,           0.0020727,           0.0020727
                7758,           0.0064793,           0.0089762,          0.00017483,             0.99093,             0.99405,              0.9875,             0.73215,            0.022437,            0.031647,           0.0001803,           0.0020718,           0.0020718,           0.0020718
                7759,           0.0078264,           0.0082735,          0.00027128,             0.99093,             0.99403,             0.98769,             0.72808,            0.022493,            0.031657,          0.00018076,           0.0020708,           0.0020708,           0.0020708
                7760,           0.0068101,           0.0089623,          0.00013632,             0.99093,             0.99403,             0.98762,             0.73015,              0.0225,            0.031666,          0.00018076,           0.0020699,           0.0020699,           0.0020699
                7761,           0.0070005,           0.0084012,          0.00016112,             0.99093,             0.99403,             0.98762,             0.73015,              0.0225,            0.031666,          0.00018076,            0.002069,            0.002069,            0.002069
                7762,           0.0067119,           0.0096531,          0.00018377,             0.99093,             0.99403,             0.98767,             0.72666,             0.02251,            0.031633,          0.00018076,           0.0020681,           0.0020681,           0.0020681
                7763,           0.0083624,           0.0082091,          0.00020107,             0.99091,             0.99403,             0.98758,             0.72695,            0.022554,            0.031633,            0.000181,           0.0020672,           0.0020672,           0.0020672
                7764,           0.0067413,            0.008704,          0.00014601,             0.99091,             0.99403,             0.98758,             0.72695,            0.022554,            0.031633,            0.000181,           0.0020663,           0.0020663,           0.0020663
                7765,           0.0072255,           0.0086397,          0.00014599,             0.99091,             0.99403,             0.98755,             0.72578,            0.022516,            0.031602,          0.00018073,           0.0020654,           0.0020654,           0.0020654
                7766,           0.0066916,           0.0097832,          0.00016924,             0.99088,             0.99404,             0.98758,             0.72643,            0.022535,            0.031588,          0.00018081,           0.0020644,           0.0020644,           0.0020644
                7767,           0.0067125,           0.0084069,          0.00012736,             0.99088,             0.99404,             0.98758,             0.72643,            0.022535,            0.031588,          0.00018081,           0.0020635,           0.0020635,           0.0020635
                7768,           0.0073641,           0.0097943,          0.00013453,             0.99089,             0.99404,             0.98751,             0.72682,            0.022522,            0.031584,          0.00018065,           0.0020626,           0.0020626,           0.0020626
                7769,             0.00663,           0.0081203,          0.00023088,             0.99093,             0.99403,             0.98749,             0.72801,            0.022501,            0.031557,           0.0001807,           0.0020617,           0.0020617,           0.0020617
                7770,           0.0071431,           0.0087225,          0.00020075,             0.99093,             0.99403,             0.98749,             0.72801,            0.022501,            0.031557,           0.0001807,           0.0020608,           0.0020608,           0.0020608
                7771,           0.0070436,           0.0082864,          0.00028973,             0.99093,             0.99403,             0.98749,             0.72752,            0.022456,            0.031534,          0.00018056,           0.0020599,           0.0020599,           0.0020599
                7772,           0.0072525,           0.0092638,          0.00012737,             0.99093,             0.99405,             0.98748,             0.73234,              0.0224,             0.03149,          0.00018035,            0.002059,            0.002059,            0.002059
                7773,            0.006974,           0.0099445,          0.00027134,             0.99093,             0.99405,             0.98748,             0.73234,              0.0224,             0.03149,          0.00018035,           0.0020581,           0.0020581,           0.0020581
                7774,           0.0072026,           0.0074472,          0.00014143,             0.99097,             0.99405,              0.9875,             0.73146,            0.022438,            0.031493,          0.00018104,           0.0020571,           0.0020571,           0.0020571
                7775,           0.0071974,           0.0091756,          0.00021131,               0.991,             0.99405,             0.98755,             0.73283,            0.022444,            0.031481,          0.00018147,           0.0020562,           0.0020562,           0.0020562
                7776,           0.0072774,           0.0083332,          0.00026419,               0.991,             0.99405,             0.98755,             0.73283,            0.022444,            0.031481,          0.00018147,           0.0020553,           0.0020553,           0.0020553
                7777,           0.0071421,           0.0096379,          0.00019809,             0.99106,             0.99405,             0.98745,             0.73207,            0.022465,             0.03145,          0.00018213,           0.0020544,           0.0020544,           0.0020544
                7778,           0.0061802,            0.008326,          0.00015804,             0.99105,             0.99405,             0.98745,             0.72993,            0.022434,            0.031435,          0.00018261,           0.0020535,           0.0020535,           0.0020535
                7779,           0.0072242,           0.0082854,          0.00013316,             0.99105,             0.99405,             0.98745,             0.72993,            0.022434,            0.031435,          0.00018261,           0.0020526,           0.0020526,           0.0020526
                7780,           0.0085483,           0.0096148,          0.00039447,             0.99108,             0.99405,             0.98751,             0.73106,            0.022427,            0.031407,          0.00018326,           0.0020517,           0.0020517,           0.0020517
                7781,           0.0063394,           0.0082071,          0.00017845,             0.99111,             0.99405,             0.98759,             0.73277,             0.02236,            0.031397,          0.00018344,           0.0020508,           0.0020508,           0.0020508
                7782,           0.0072605,           0.0078478,          0.00018555,             0.99111,             0.99405,             0.98759,             0.73277,             0.02236,            0.031397,          0.00018344,           0.0020499,           0.0020499,           0.0020499
                7783,           0.0078328,            0.010071,          0.00018359,             0.99111,             0.99405,             0.98765,             0.73271,            0.022384,            0.031416,          0.00018414,            0.002049,            0.002049,            0.002049
                7784,            0.007306,           0.0079065,          0.00025391,             0.99117,             0.99405,             0.98752,             0.73517,            0.022316,            0.031417,          0.00018438,           0.0020481,           0.0020481,           0.0020481
                7785,           0.0080352,           0.0098587,           0.0001385,             0.99117,             0.99405,             0.98752,             0.73517,            0.022316,            0.031417,          0.00018438,           0.0020472,           0.0020472,           0.0020472
                7786,           0.0075116,           0.0092207,          0.00029589,             0.99116,             0.99405,             0.98752,             0.73195,            0.022347,             0.03145,          0.00018527,           0.0020462,           0.0020462,           0.0020462
                7787,           0.0063987,           0.0074545,          0.00022041,             0.99119,             0.99405,              0.9874,             0.73455,            0.022323,            0.031477,           0.0001858,           0.0020453,           0.0020453,           0.0020453
                7788,           0.0068218,           0.0096776,          0.00011612,             0.99119,             0.99405,              0.9874,             0.73455,            0.022323,            0.031477,           0.0001858,           0.0020444,           0.0020444,           0.0020444
                7789,           0.0072431,           0.0085589,          0.00014174,             0.99122,             0.99405,             0.98762,             0.73472,            0.022349,            0.031483,          0.00018651,           0.0020435,           0.0020435,           0.0020435
                7790,           0.0079076,            0.010393,          0.00016901,             0.99119,             0.99405,             0.98754,             0.73348,            0.022313,            0.031519,          0.00018646,           0.0020426,           0.0020426,           0.0020426
                7791,           0.0068331,           0.0096762,          0.00020411,             0.99119,             0.99405,             0.98754,             0.73348,            0.022313,            0.031519,          0.00018646,           0.0020417,           0.0020417,           0.0020417
                7792,           0.0068524,           0.0090871,          0.00018555,             0.99122,             0.99405,             0.98757,             0.73287,            0.022352,            0.031528,          0.00018695,           0.0020408,           0.0020408,           0.0020408
                7793,           0.0070474,           0.0091755,          0.00014576,             0.99121,             0.99405,             0.98768,             0.73369,            0.022386,            0.031577,          0.00018728,           0.0020399,           0.0020399,           0.0020399
                7794,             0.00666,           0.0080827,          0.00017329,             0.99121,             0.99405,             0.98768,             0.73369,            0.022386,            0.031577,          0.00018728,            0.002039,            0.002039,            0.002039
                7795,           0.0071229,            0.008778,          0.00010686,             0.99121,             0.99405,             0.98761,             0.72933,            0.022452,            0.031601,          0.00018793,           0.0020381,           0.0020381,           0.0020381
                7796,           0.0070152,            0.007952,           0.0001958,              0.9912,             0.99405,             0.98755,             0.73282,            0.022376,            0.031601,          0.00018775,           0.0020372,           0.0020372,           0.0020372
                7797,           0.0077731,           0.0074989,          0.00028807,              0.9912,             0.99405,             0.98755,             0.73282,            0.022376,            0.031601,          0.00018775,           0.0020363,           0.0020363,           0.0020363
                7798,           0.0073069,           0.0091231,          0.00014116,              0.9912,             0.99405,             0.98763,             0.73337,            0.022377,            0.031628,           0.0001879,           0.0020354,           0.0020354,           0.0020354
                7799,           0.0070515,           0.0092226,          0.00015263,             0.99117,             0.99405,             0.98766,             0.73687,            0.022345,            0.031668,          0.00018796,           0.0020345,           0.0020345,           0.0020345
                7800,           0.0066622,           0.0079051,          0.00015036,             0.99117,             0.99405,             0.98766,             0.73687,            0.022345,            0.031668,          0.00018796,           0.0020336,           0.0020336,           0.0020336
                7801,           0.0071951,           0.0095853,          0.00012992,             0.99115,             0.99405,              0.9878,             0.73261,            0.022349,            0.031696,          0.00018789,           0.0020327,           0.0020327,           0.0020327
                7802,            0.007387,           0.0083051,          0.00018634,             0.99113,             0.99405,             0.98772,             0.73172,            0.022324,            0.031738,          0.00018744,           0.0020318,           0.0020318,           0.0020318
                7803,           0.0073715,           0.0078477,          0.00012597,             0.99113,             0.99405,             0.98772,             0.73172,            0.022324,            0.031738,          0.00018744,           0.0020309,           0.0020309,           0.0020309
                7804,           0.0067814,           0.0076681,          0.00016109,             0.99109,             0.99405,             0.98763,              0.7358,            0.022333,            0.031758,           0.0001873,             0.00203,             0.00203,             0.00203
                7805,           0.0069347,           0.0083651,          0.00041081,             0.99106,             0.99405,             0.98774,             0.73195,             0.02234,            0.031818,           0.0001871,           0.0020291,           0.0020291,           0.0020291
                7806,           0.0070185,            0.008749,          0.00014156,             0.99106,             0.99405,             0.98774,             0.73195,             0.02234,            0.031818,           0.0001871,           0.0020282,           0.0020282,           0.0020282
                7807,           0.0067646,           0.0093004,          0.00022173,             0.99103,             0.99405,             0.98774,             0.72697,            0.022345,            0.031838,          0.00018716,           0.0020273,           0.0020273,           0.0020273
                7808,           0.0067971,           0.0084909,          0.00018544,             0.99106,             0.99405,             0.98772,             0.72609,            0.022406,            0.031898,          0.00018733,           0.0020264,           0.0020264,           0.0020264
                7809,           0.0078313,           0.0082926,          0.00015504,             0.99106,             0.99405,             0.98772,             0.72609,            0.022406,            0.031898,          0.00018733,           0.0020255,           0.0020255,           0.0020255
                7810,           0.0072091,           0.0097975,          0.00024591,               0.991,             0.99405,              0.9877,             0.73143,            0.022363,            0.031892,          0.00018708,           0.0020246,           0.0020246,           0.0020246
                7811,           0.0076127,           0.0097176,          0.00015544,             0.99101,             0.99405,             0.98773,             0.72618,            0.022377,            0.031881,          0.00018704,           0.0020237,           0.0020237,           0.0020237
                7812,           0.0071255,            0.007781,          0.00021549,             0.99101,             0.99405,             0.98773,             0.72618,            0.022377,            0.031881,          0.00018704,           0.0020228,           0.0020228,           0.0020228
                7813,           0.0072009,           0.0094064,          0.00014699,             0.99101,             0.99405,             0.98772,             0.73168,            0.022337,            0.031882,          0.00018653,           0.0020219,           0.0020219,           0.0020219
                7814,           0.0066013,           0.0087588,           0.0002024,             0.99098,             0.99405,              0.9876,             0.72762,            0.022325,            0.031834,          0.00018617,            0.002021,            0.002021,            0.002021
                7815,           0.0075732,           0.0085705,          0.00016209,             0.99098,             0.99405,              0.9876,             0.72762,            0.022325,            0.031834,          0.00018617,           0.0020201,           0.0020201,           0.0020201
                7816,           0.0078079,           0.0085439,          0.00020017,             0.99095,             0.99405,             0.98788,             0.72499,            0.022373,            0.031834,          0.00018617,           0.0020192,           0.0020192,           0.0020192
